address,evmos_address,evmos_9000-1_staked,evmos_9000-1_count
nomic105gh3ve8l02fnv86sqrkztuz3mahn43ql0n58h,evmos105gh3ve8l02fnv86sqrkztuz3mahn43qpk3qw4,382980663,1
nomic105gxl07hmky2rvyerx4k4f8rzcvrm7ak3rg9l8,evmos105gxl07hmky2rvyerx4k4f8rzcvrm7ak0623k9,200000000,1
nomic105hpj69jlp7c83atru2y04yavmqyv7a8hef2h7,evmos105hpj69jlp7c83atru2y04yavmqyv7a8fqt77u,5014950,2
nomic105jfvn358xuhcnw9p7726h9x07rc9tl5pjcq6u,evmos105jfvn358xuhcnw9p7726h9x07rc9tl5lt65n7,51000000,1
nomic105jlmw9q2qsnqrnevzz4x93huzjrn5vuaw2at5,evmos105jlmw9q2qsnqrnevzz4x93huzjrn5vurhgfzk,506000000,1
nomic105kkdqdvzjsr7e4fp8gprz52wxepf2d2qfdg00,evmos105kkdqdvzjsr7e4fp8gprz52wxepf2d27s0uxd,1255427305,4
nomic105lv4s7a9pr9fvzppgyrtxxwqyxxscnw2xlk7s,evmos105lv4s7a9pr9fvzppgyrtxxwqyxxscnw5lazhj,184937415,1
nomic105mgxhw6mvuw4t6c250wur0qy4r3wutxah42cv,evmos105mgxhw6mvuw4t6c250wur0qy4r3wutxrwh73w,30000000,1
nomic105mwhngerx9kmfa4pmq3hl7g8juv8gh7gkquhz,evmos105mwhngerx9kmfa4pmq3hl7g8juv8gh7k0zg7q,2000000,1
nomic105n3u5hhxcf8uxcza0uvudau9hc8jzhqav73tz,evmos105n3u5hhxcf8uxcza0uvudau9hc8jzhqr4u9zq,1343650004,10
nomic105n66u4f4rjxszk0v5fyrxkk7ntrncc742grzl,evmos105n66u4f4rjxszk0v5fyrxkk7ntrncc7tn2hta,1007500000,3
nomic105nd2ugz85uray6nafzeqzwsu2hlcfhata2zwt,evmos105nd2ugz85uray6nafzeqzwsu2hlcfha4ygk8f,5000000,1
nomic105nysmxwnt3t5r4wfud7j2kr095scu3mkac2lp,evmos105nysmxwnt3t5r4wfud7j2kr095scu3mgy67kr,442817249,1
nomic105nytudskljjghjgnkdvysggfqag5htu0kcj2s,evmos105nytudskljjghjgnkdvysggfqag5htu306xrj,109238586,1
nomic105pwtgtt5wxkrtz7efwx2dhj85y78twsvdv7jh,evmos105pwtgtt5wxkrtz7efwx2dhj85y78twsj5w2m4,72392297,1
nomic105q3us5wnqr54ryj9yazll0ju4autq5rn4nqk6,evmos105q3us5wnqr54ryj9yazll0ju4autq5rdv35lc,69720171,1
nomic105q6xlutr6ynu8xhngjcreecw7cdfqtrf30qp5,evmos105q6xlutr6ynu8xhngjcreecw7cdfqtrhgd5gk,8710000,5
nomic105qd9c4ndfyn330qe2z8ljptv9j39fvyawypv9,evmos105qd9c4ndfyn330qe2z8ljptv9j39fvyrhx498,53310000,1
nomic105r96eggkym0rxlrcwvpt3fwarrnnhy7jspjf9,evmos105r96eggkym0rxlrcwvpt3fwarrnnhy7vfrxq8,80265971,1
nomic105s4yz4rexg5d524252kwgzahxd8qx2cecs88f,evmos105s4yz4rexg5d524252kwgzahxd8qx2c8pjnwt,100500000,1
nomic105sqegdzsp4xmup2htuxzxdjg65q5all8clefg,evmos105sqegdzsp4xmup2htuxzxdjg65q5allepadq2,311700000,1
nomic105txf9t395s4kqpvudv03xyfn82qf0a4unzsh0,evmos105txf9t395s4kqpvudv03xyfn82qf0a4z2qy7d,56000000,1
nomic105uq7qcnxuckxw0sfvsmt3rt04wlv6qe06lmm8,evmos105uq7qcnxuckxw0sfvsmt3rt04wlv6qe3ra0j9,8552447,1
nomic105vlctkhamxh0l0rsdf2w4762ak26uu6ugc6zr,evmos105vlctkhamxh0l0rsdf2w4762ak26uu6z36wtp,659000000,1
nomic105x2prc3sfjqt8tzn6rltrye90yrzdgy837k0t,evmos105x2prc3sfjqt8tzn6rltrye90yrzdgyeguzxf,64742820,1
nomic105xch78pff4nydcetwxj3gv6qujjc6y909t5rm,evmos105xch78pff4nydcetwxj3gv6qujjc6y93ufq2e,22000000,1
nomic105xfnnv3yssjs4rxfg7duhpkdhjjwcdplnx7r2,evmos105xfnnv3yssjs4rxfg7duhpkdhjjwcdpp2y22g,1000000000,4
nomic105yh98ytr8em4y50ysfdakfa87g4lpyhxlhuuy,evmos105yh98ytr8em4y50ysfdakfa87g4lpyhcx4g4x,70573805,1
nomic105z05rp6lmqq3sfa3u2aykgt9te826taekduxm,evmos105z05rp6lmqq3sfa3u2aykgt9te826ta800g0e,2452000000,6
nomic105z0fpedrwax8e0x20q23scsx8vg5q46ct7nxr,evmos105z0fpedrwax8e0x20q23scsx8vg5q46xju80p,583226186,4
nomic10609zmj6zr7aw7sysqndxqpjqg5kpdjjusw30t,evmos10609zmj6zr7aw7sysqndxqpjqg5kpdjjzfv9xf,13000000,1
nomic1060hqraf84plllslf67jy0fe0r2sf2x3p3y44u,evmos1060hqraf84plllslf67jy0fe0r2sf2x3lgxpu7,208100000,1
nomic1062c89uljrtugm59gls9ahcdzvr6k6pzmnwwp2,evmos1062c89uljrtugm59gls9ahcdzvr6k6pz92v6gg,77727500,2
nomic1063djnqtkdrsznd5cz88p7k97eme8llqta8ppv,evmos1063djnqtkdrsznd5cz88p7k97eme8llq4y94gw,35850000,1
nomic10640mfzr6rh7x2x8szr978l4tm4yvvrgww954d,evmos10640mfzr6rh7x2x8szr978l4tm4yvvrgsh8qu0,168000000,1
nomic10644pw2gj8tvjltvv4xfjpp8835x3lmcmtfnt4,evmos10644pw2gj8tvjltvv4xfjpp8835x3lmc9jt8zh,2019365,1
nomic10656fw8nddqtartcc5673spsg0chw2v72fshl9,evmos10656fw8nddqtartcc5673spsg0chw2v75sjrk8,999998163,1
nomic1065u3rvl74m9qcf406e4n764f5nz3l9xmmpvae,evmos1065u3rvl74m9qcf406e4n764f5nz3l9x9zrc5m,343000000,3
nomic10666nk6c845g295h9y77eprzpepdv82gq5w5a8,evmos10666nk6c845g295h9y77eprzpepdv82g7dvq59,2018938073,1
nomic10668ps6205ut83k8f50lwq8cq47mjma0azs53e,evmos10668ps6205ut83k8f50lwq8cq47mjma0rmjqcm,52751651,2
nomic106a06gvc8c29743dwdy73j8raeyy8s3dsgzgt3,evmos106a06gvc8c29743dwdy73j8raeyy8s3dw3quzn,3520000,1
nomic106a733ax9zzf7sc90qqh0g9xea5mvd3vy92ruu,evmos106a733ax9zzf7sc90qqh0g9xea5mvd3v6ugh47,30999500,1
nomic106c020dwg7l4wn8wu93655n7hndfrd9xnw7fef,evmos106c020dwg7l4wn8wu93655n7hndfrd9xdhuast,5200000,1
nomic106cf3hyyzrfr0pp8xpy9uwqtl2ytsecqe5ux6v,evmos106cf3hyyzrfr0pp8xpy9uwqtl2ytsecq8d7jnw,1591769242,1
nomic106d7rzve52gusmkjsvn7e954rlrdwfxm8gp9x9,evmos106d7rzve52gusmkjsvn7e954rlrdwfxme3r308,6934400000,1
nomic106dvyl94fl0d8a7pu29t7asg0xc5v93yh4dgvl,evmos106dvyl94fl0d8a7pu29t7asg0xc5v93yfv0u9a,36005000,2
nomic106egaqds264vaetyrj9ch9fe9u5e7ay39wukh7,evmos106egaqds264vaetyrj9ch9fe9u5e7ay3mh7z7u,25385515,1
nomic106en2px9s49365fqkuts9vhw5ttwdhkwxhjlgw,evmos106en2px9s49365fqkuts9vhw5ttwdhkwcwstpv,114088442,1
nomic106exw00d9h4k9pkljwrxjy0pq752yprlceq8xr,evmos106exw00d9h4k9pkljwrxjy0pq752yprlxqzn0p,200000000,1
nomic106f36j6wfkjag79f2624n2sra85wmsk63q7kvg,evmos106f36j6wfkjag79f2624n2sra85wmsk60euz92,689000000,1
nomic106fa6lzfup2y0ktuk0rh3ylmyzawlcyuaht0cu,evmos106fa6lzfup2y0ktuk0rh3ylmyzawlcyurwfm37,44434483,1
nomic106h5k4l84rmm4c97qlkecqv483pnfz375s3k28,evmos106h5k4l84rmm4c97qlkecqv483pnfz372fnzr9,170000000,2
nomic106j34r9ugk0hnjsrqcjl0u42vrxxwswmmnu6fl,evmos106j34r9ugk0hnjsrqcjl0u42vrxxwswm927wqa,43000000,1
nomic106jj36x27lege37eflveya2u36egkazya5rr2w,evmos106jj36x27lege37eflveya2u36egkazyrdphrv,8219402579,1
nomic106k3spnr8nyu2uad6nnrvrz5x76adf7v6p7q90,evmos106k3spnr8nyu2uad6nnrvrz5x76adf7vycu5vd,1138254898,2
nomic106muuuwh3p3pw9yyvls8d9y85e5vyqz2gd2vhg,evmos106muuuwh3p3pw9yyvls8d9y85e5vyqz2k5gc72,52585019,1
nomic106n822f2ycse9mgmnvrepsenx0elr5py095le9,evmos106n822f2ycse9mgmnvrepsenx0elr5py3ukts8,129900626,1
nomic106p4r2f8zk756flwr4r9w8mhhdl673zgmpfgvc,evmos106p4r2f8zk756flwr4r9w8mhhdl673zg9ctu96,10000000,2
nomic106pne3jtwc3f0szf9w0gsnpk90auvrxzkfet30,evmos106pne3jtwc3f0szf9w0gsnpk90auvrxzgsmlcd,200200000,2
nomic106q5vt3urfpu6jllyqsk430tad538ef5e73ddz,evmos106q5vt3urfpu6jllyqsk430tad538ef588neyq,94100000,1
nomic106sxnz3dwl5m9rase78e3krwzmhv8ugz9h0zza,evmos106sxnz3dwl5m9rase78e3krwzmhv8ugzmwdktl,77000000,1
nomic106uhavnc9u0zjl6pzxu4yk33n3fk77fldsh2kk,evmos106uhavnc9u0zjl6pzxu4yk33n3fk77flnf47l5,3732972,1
nomic106v58gj2v0we4dvn77vzmzpmfczp3gqj5wkylg,evmos106v58gj2v0we4dvn77vzmzpmfczp3gqj2h5sk2,93702658,1
nomic106vn8gfdc6hf9ln955jchy7vpkas86jam7gszu,evmos106vn8gfdc6hf9ln955jchy7vpkas86ja982yt7,323003323,3
nomic106x9hjhncq3yfmnf430a7deq4cmgf0j4wdqjnm,evmos106x9hjhncq3yfmnf430a7deq4cmgf0j4s5zx6e,12985000,2
nomic106yecftkx3vtynmlahf39e98ajnqcm3wpflmkx,evmos106yecftkx3vtynmlahf39e98ajnqcm3wlsa0ly,399595903,1
nomic106z7as6p0w30ef757z8f90g2s5gpyy0n0ahp26,evmos106z7as6p0w30ef757z8f90g2s5gpyy0n3y44rc,5000000,1
nomic106zryd9as5wukcpzemrknd3nrgzlkj9xrakh9s,evmos106zryd9as5wukcpzemrknd3nrgzlkj9xay5rvj,20000000,1
nomic106zx7xwj0rmqset2c3n3ktfm45lhuex9w79369,evmos106zx7xwj0rmqset2c3n3ktfm45lhuex9s889n8,51000000,1
nomic10720ss2q3t87ppsjxumhwnq0t7ym7ca7w8ym82,evmos10720ss2q3t87ppsjxumhwnq0t7ym7ca7s7x0wg,317000000,2
nomic1074mqczm789nj4dkj5wvnuztsm08qunrpy30h2,evmos1074mqczm789nj4dkj5wvnuztsm08qunrlanm7g,19596174,1
nomic1074yrlf2grj20yyrged80sku8padm9wnpsqrrm,evmos1074yrlf2grj20yyrged80sku8padm9wnlfzh2e,171644758,1
nomic1076j50y2ragk8zlg3077w5zzjmhup97nl2d4zm,evmos1076j50y2ragk8zlg3077w5zzjmhup97npn0pte,218200000,1
nomic107crmmgp8xc94f4hee8ems3hmch2rqsvgd6fzx,evmos107crmmgp8xc94f4hee8ems3hmch2rqsvk5caty,165000000,3
nomic107djcnywvxcz49k3ldqwnv399gv0sjdze60w4g,evmos107djcnywvxcz49k3ldqwnv399gv0sjdz8rd6u2,107000000,2
nomic107gfwuh2fhhv7d47gt0rha4gjs9epaalgjv43m,evmos107gfwuh2fhhv7d47gt0rha4gjs9epaalktwpce,203836359,1
nomic107h6fa47dmgew469nq739qfddzsvq3p92t38qj,evmos107h6fa47dmgew469nq739qfddzsvq3p95jnnfs,2668033,1
nomic107jm268hv5stq08qfysqqa9mtgy8thaqpdy53l,evmos107jm268hv5stq08qfysqqa9mtgy8thaql5xqca,3390083,1
nomic107jww03sdempl6f2s29ce3urk7hr88xgp352qx,evmos107jww03sdempl6f2s29ce3urk7hr88xglgk7fy,152369401,1
nomic107k5973x9l6vj5kv9kk5r4v3j0y3mr3uw0qz68,evmos107k5973x9l6vj5kv9kk5r4v3j0y3mr3uskzkn9,71516697,1
nomic107kxy6fwtjnk05p80efdpcej57w9xca98dvpxa,evmos107kxy6fwtjnk05p80efdpcej57w9xca9e5w40l,3000000,1
nomic107p2kuc7vftl4pxc7m56hd2nvnjlc3ueldqfa2,evmos107p2kuc7vftl4pxc7m56hd2nvnjlc3uep5za5g,271000000,6
nomic107ptp3q3psnh66p7vy7m5sdrx8jq4w7kypym5r,evmos107ptp3q3psnh66p7vy7m5sdrx8jq4w7k6cx0ap,10251135,2
nomic107q7fvd46gcyqp8g4yhqtxdlh5555mc6ae5ktf,evmos107q7fvd46gcyqp8g4yhqtxdlh5555mc6rqkzzt,5003950,2
nomic107qva0tvaqv06m42ytm3n6zfuurkrfsz6jqqt6,evmos107qva0tvaqv06m42ytm3n6zfuurkrfszytz5zc,4750068531,1
nomic107rsadmp8jjdflfknknpg6dg283du5uceamw33,evmos107rsadmp8jjdflfknknpg6dg283du5uc8ye6cn,312909588,1
nomic107rv08qagk9s8s2wtfkxtqgq9qapc0xpw9qs6f,evmos107rv08qagk9s8s2wtfkxtqgq9qapc0xpsuzynt,72000000,1
nomic107t3mdvl8eedfy8pwsw3w7755lr49ezqyxyyw8,evmos107t3mdvl8eedfy8pwsw3w7755lr49ezq6lxs89,300000000,3
nomic107tfkej8kzr7ahtckmv2zfmuwes5kgxgpc9zux,evmos107tfkej8kzr7ahtckmv2zfmuwes5kgxglp8k4y,25000000,1
nomic107tjxxenl2m8knskz63sglzlt6hmqwe7mt0kq2,evmos107tjxxenl2m8knskz63sglzlt6hmqwe79jdzfg,111000000,3
nomic107tpfg3ep7vh3unnvwk75kmuukfajs3rssfe0u,evmos107tpfg3ep7vh3unnvwk75kmuukfajs3rwftdx7,76620000,4
nomic107uqzclphhwee5xlh726gt39nxlhqlprxau320,evmos107uqzclphhwee5xlh726gt39nxlhqlprcy79rd,45417891,2
nomic107vy03u0gq7nt9tu662wkaavvak4fw9n0uyyea,evmos107vy03u0gq7nt9tu662wkaavvak4fw9n39xssl,1996153464,3
nomic107wp6hkhadjtazadqrs3nhlvaz94y7wwgt5qfm,evmos107wp6hkhadjtazadqrs3nhlvaz94y7wwkjk5qe,600000590,3
nomic107xqqxac0s0430ts7hj3th43m5k2vh3yjgv9w5,evmos107xqqxac0s0430ts7hj3th43m5k2vh3yv3w38k,50100000,1
nomic1080ffa7m9qqtfk99dlv2t0kw7stth5pt2y0jjm,evmos1080ffa7m9qqtfk99dlv2t0kw7stth5pt5adxme,32000000,1
nomic1080sv8uyac6dp2fd6y33ku2yvexpvfl4t7na9e,evmos1080sv8uyac6dp2fd6y33ku2yvexpvfl4483fvm,50010900,3
nomic1082vedpfah8qr0ecjwd35mytfrue6v4zm6rgq7,evmos1082vedpfah8qr0ecjwd35mytfrue6v4z9rpufu,62439900,1
nomic10832fg84l7z2d5e859nldw64e6fr9xcslysp3a,evmos10832fg84l7z2d5e859nldw64e6fr9xcspaj4cl,101000000,1
nomic10833uacmrgxvyeehph352ds0psxq080t22lqdr,evmos10833uacmrgxvyeehph352ds0psxq080t5na5yp,13413875,2
nomic10842njlxzq62uykr70zw83yk7kefyrz93fm90g,evmos10842njlxzq62uykr70zw83yk7kefyrz90se3x2,200000000,1
nomic10849vmmjte4nemjkh4vjm6wp8utdcdgfrvwzyr,evmos10849vmmjte4nemjkh4vjm6wp8utdcdgfa4vkdp,16800000,1
nomic1084adj5ldp0ppmylncs9cnm7dpw6arrnphvr75,evmos1084adj5ldp0ppmylncs9cnm7dpw6arrnlwwhhk,1025000000,1
nomic1084dtfxxmxsjl2w8dud8g2wqwkklvfxxcckup7,evmos1084dtfxxmxsjl2w8dud8g2wqwkklvfxxxp5ggu,122341024,2
nomic10862xjlw0hw0xs8c3cvhgfamu9rus7rwrggc9r,evmos10862xjlw0hw0xs8c3cvhgfamu9rus7rwa32vvp,90000000,2
nomic10869vf4gnara8eylulyu7f8n230c2fkrnp5yme,evmos10869vf4gnara8eylulyu7f8n230c2fkrdcksjm,3500000,1
nomic1086cvcsg2utdj39prfmxejmfyhgnv0qnqyn6lm,evmos1086cvcsg2utdj39prfmxejmfyhgnv0qn7a3wke,100120000,1
nomic1086z06vsrwspg827pgfs5r4ckqqdhltt4p637y,evmos1086z06vsrwspg827pgfs5r4ckqqdhltttcc9hx,250100000,1
nomic1087sz58jpgv8p3haz4s6507lzhjr2aqa2j4twk,evmos1087sz58jpgv8p3haz4s6507lzhjr2aqa5thl85,50000000,1
nomic10885vyzgg3hxsrq4wta4uydxv5gq6aklmkaruc,evmos10885vyzgg3hxsrq4wta4uydxv5gq6akl90lh46,189948751,2
nomic1088mgw9h406jv3r2dgd6c7thm446m45a03dytt,evmos1088mgw9h406jv3r2dgd6c7thm446m45a3g0szf,3000000,1
nomic1088vcphtf6wu27zndw5prp4kqamnuu7khmzhea,evmos1088vcphtf6wu27zndw5prp4kqamnuu7kfzqrsl,407222186,3
nomic1089mvpdvyzhzpn88f4dzktwcqg8n6m6pl5vxpx,evmos1089mvpdvyzhzpn88f4dzktwcqg8n6m6ppdwjgy,260900000,1
nomic1089npwl738x24ue52s9xhey0cpyrlk2ygxu5lv,evmos1089npwl738x24ue52s9xhey0cpyrlk2ykl7qkw,50000000,1
nomic108c0d528epaq8sf79nhrqr44cmq489hkctagrs,evmos108c0d528epaq8sf79nhrqr44cmq489hkxjlu2j,108910262448,2
nomic108clnwffge0slf2gkyzxfh9lwruk76pfs9tupj,evmos108clnwffge0slf2gkyzxfh9lwruk76pfwufggs,1569297715,1
nomic108cly4af9jkqeu0nqexwjenkhjmt3gl7hk9tjv,evmos108cly4af9jkqeu0nqexwjenkhjmt3gl7f08lmw,39280660,1
nomic108fpdv5mguljngrtq4v5rz3k6xtdf4xrqmssmh,evmos108fpdv5mguljngrtq4v5rz3k6xtdf4xr7zjyj4,50100000,1
nomic108ftumjlng6kaeqhrjd2qnxm46ch6we0tcvygf,evmos108ftumjlng6kaeqhrjd2qnxm46ch6we04pwspt,10800000,1
nomic108fw6e7alt96s4jqw8klysakxn6u3perkkar4h,evmos108fw6e7alt96s4jqw8klysakxn6u3perg0lhu4,2500415010,5
nomic108g5d78pv7rp8p0g7jj9v7qpxjfwexnc2yl03a,evmos108g5d78pv7rp8p0g7jj9v7qpxjfwexnc5aamcl,31511363,1
nomic108g7per3hvmp2t5rkfmq86m9vrm3vxmxjs22g2,evmos108g7per3hvmp2t5rkfmq86m9vrm3vxmxvfg7pg,100000000,1
nomic108gc3plwj9sfsp8rgwmuws3zee7v8twnv40edj,evmos108gc3plwj9sfsp8rgwmuws3zee7v8twnjvddys,5611756,1
nomic108jn28y4rwxzufjjfp4maej6kltd6sf27l8ky6,evmos108jn28y4rwxzufjjfp4maej6kltd6sf2qx9zdc,30089258,1
nomic108jutlf6zva0l3g2g9ujawkstlzy22qhgsqrav,evmos108jutlf6zva0l3g2g9ujawkstlzy22qhkfzh5w,60710000,2
nomic108kfld73lvtenkxjhyq9uw2rvt5r04qydz0hsq,evmos108kfld73lvtenkxjhyq9uw2rvt5r04qynmdrez,73387693,1
nomic108kyclteag427k2gtjctmenmmg5rjvj52artyd,evmos108kyclteag427k2gtjctmenmmg5rjvj55ypld0,50000000,1
nomic108llup05esurc02qcpfc9qtqg83nyawhlgk99j,evmos108llup05esurc02qcpfc9qtqg83nyawhp353vs,663348775,1
nomic108nm047h2qpqytwm9f44rzjzjwstjuys0pvxvu,evmos108nm047h2qpqytwm9f44rzjzjwstjuys3cwj97,8000000,1
nomic108p0y86azh05xrpgqk3xlxsrhswr7yydnsyfpj,evmos108p0y86azh05xrpgqk3xlxsrhswr7yyddfxags,200000000,2
nomic108q79mu27w8uvhzc05dhe30u7n8gqqc5vlnv6s,evmos108q79mu27w8uvhzc05dhe30u7n8gqqc5jx3cnj,450000000,1
nomic108r44cfjwd5ah90slkxf9tnek0fap77t68wf0u,evmos108r44cfjwd5ah90slkxf9tnek0fap77ty7vax7,228887593,1
nomic108sxfhl7pyytenypxc9trrxx4u2s6ngwk6355a,evmos108sxfhl7pyytenypxc9trrxx4u2s6ngwgrnqal,50001319,1
nomic108u0j2v5ern9f4mq2pa6cgy0qu6p87w0ykq040,evmos108u0j2v5ern9f4mq2pa6cgy0qu6p87w060zmud,314000000,1
nomic108ujvydfsdpqahg37cj0wyczamaqtlgnqc34yn,evmos108ujvydfsdpqahg37cj0wyczamaqtlgn7pnpd3,84652323,1
nomic108ulcjp6sz56wtprfknky69z4hzdqcd85t7709,evmos108ulcjp6sz56wtprfknky69z4hzdqcd82ju2x8,135890000,1
nomic108vg4x3l09wzc86llm6u26vzy8exdt8ex30l0n,evmos108vg4x3l09wzc86llm6u26vzy8exdt8ecgdtx3,50000000,1
nomic108x45ny4k6s2gn42fxjpmupzdf0el4h3w0nz2q,evmos108x45ny4k6s2gn42fxjpmupzdf0el4h3sk3krz,3426163,1
nomic108xykt3myms96g3nkrjz82njyp34c3y6nl3kxe,evmos108xykt3myms96g3nkrjz82njyp34c3y6dxnz0m,2419378,1
nomic108zw6z2gfjmm546gqq42atktgq54463dxrzahl,evmos108zw6z2gfjmm546gqq42atktgq54463dc6qf7a,328000000,1
nomic1090q54vvtpq2cx596szz8u9wph25l7zh2canuq,evmos1090q54vvtpq2cx596szz8u9wph25l7zh5pl84z,351000000,1
nomic1092rvagcvpc08nqc5waxet5g8jjftc2n6zqkvm,evmos1092rvagcvpc08nqc5waxet5g8jjftc2nymzz9e,23340000,1
nomic1092xt3spygwe7med5yfspsh5q2269sed4hlfec,evmos1092xt3spygwe7med5yfspsh5q2269sedtwaas6,1731689789,5
nomic1092y0gnpewnkvsyfqx6q39npwlemdq6d04l6ta,evmos1092y0gnpewnkvsyfqx6q39npwlemdq6d3vawzl,1260000000,2
nomic10933pr6jfyy3p6y433phg0wpwfagyqysdw8j6l,evmos10933pr6jfyy3p6y433phg0wpwfagyqysnh9xna,110000000,1
nomic1093px3z200lzyncntmjncfps9gvqq8x6tz3jp0,evmos1093px3z200lzyncntmjncfps9gvqq8x64mnxgd,120000000,3
nomic1094rnf7rrh4yyal3pg2e4f9ufa4lktz5kc9m2p,evmos1094rnf7rrh4yyal3pg2e4f9ufa4lktz5gp80rr,250010000,2
nomic1094wqac3kcvevjavvh4pmyzh6d7l6r3pts86jk,evmos1094wqac3kcvevjavvh4pmyzh6d7l6r3p4f9wm5,222720000,4
nomic1095ja4m37ty5pz4xwvtdn4496ewyeaxac0qnsv,evmos1095ja4m37ty5pz4xwvtdn4496ewyeaxaxkz8ew,203342792,1
nomic1097tg2s6jcjt0z2wuw4yarh6gmye0ld28r4pa8,evmos1097tg2s6jcjt0z2wuw4yarh6gmye0ld2e6h459,399882949,1
nomic1097w4te9r4s0xf7tqtxrn0fykgnhcyml4kfcj3,evmos1097w4te9r4s0xf7tqtxrn0fykgnhcymlt0tvmn,180000068,5
nomic1098mgj759hztn4jpx8etgn7wv7fuxx2pw0zwq3,evmos1098mgj759hztn4jpx8etgn7wv7fuxx2pskq6fn,206690136,1
nomic1098tmmyxgvhjmat55qdnjf4t6yz883uechk4m3,evmos1098tmmyxgvhjmat55qdnjf4t6yz883uexw5pjn,58900000,1
nomic109a48efu9c27jsgaksdsv7empnkf2mgwejx4cx,evmos109a48efu9c27jsgaksdsv7empnkf2mgw8typ3y,110886016,2
nomic109cdss899y9fywpqp6dg762j50v9nq92ckv425,evmos109cdss899y9fywpqp6dg762j50v9nq92x0wprk,71516684,1
nomic109d3nmrtxvny6778x50kdt8car2targmmh9qva,evmos109d3nmrtxvny6778x50kdt8car2targm9w859l,2368468,1
nomic109d84ym6ktp26f8w50neu7x0r7gjpa6sluqt29,evmos109d84ym6ktp26f8w50neu7x0r7gjpa6sp9zlr8,875647838,1
nomic109d92xyw62fjt9rqyn0ww4z7hcx6qy8sl6epy0,evmos109d92xyw62fjt9rqyn0ww4z7hcx6qy8sprm4dd,296100000,7
nomic109dsdgyvff5m3j49sgjxan33f7esp75ce7qzwx,evmos109dsdgyvff5m3j49sgjxan33f7esp75c88zk8y,16100000,2
nomic109fnxjmtflt3l8z68mlucr33gfx8ufp6x73s4a,evmos109fnxjmtflt3l8z68mlucr33gfx8ufp6c8nyul,1810419012,4
nomic109j3c328dr4xksq54jgj7562l97jh5jfj2w5rm,evmos109j3c328dr4xksq54jgj7562l97jh5jfvnvq2e,77260000,5
nomic109kj9qw440hgw45rnk2htjfuj0q4mvnqlq934p,evmos109kj9qw440hgw45rnk2htjfuj0q4mvnqpe89ur,2000000,1
nomic109l89exdwkake3jukx067udal6vf03y4v4zpw8,evmos109l89exdwkake3jukx067udal6vf03y4jvq489,104742938,1
nomic109lqhyjhd9f9ds75z2u4rr5u2vlrhg8wzvwlcp,evmos109lqhyjhd9f9ds75z2u4rr5u2vlrhg8wu4vt3r,70000000,1
nomic109lql4g7sjm64j6s9j208w53t2z8tvwuvhaq9t,evmos109lql4g7sjm64j6s9j208w53t2z8tvwujwl5vf,77124170,1
nomic109mj3mk0t7s55re9799q4z9dyynh4fntyjjqme,evmos109mj3mk0t7s55re9799q4z9dyynh4fnt6ts5jm,82700005,1
nomic109mkhvxgvxtycvd5v6ej7u3cp8ef2a950zq08w,evmos109mkhvxgvxtycvd5v6ej7u3cp8ef2a953mzmwv,102000000,2
nomic109n50n4hskhwk0ghslvjfjnxrn4ju34tdvgf7t,evmos109n50n4hskhwk0ghslvjfjnxrn4ju34tn42ahf,70001924,1
nomic109n5l7q9f2y7rkmh665ae4z36q5pye9xza7amy,evmos109n5l7q9f2y7rkmh665ae4z36q5pye9xuyufjx,138138762,1
nomic109pff3huzypklpqv87vhgjz6n60aexkgpl7etk,evmos109pff3huzypklpqv87vhgjz6n60aexkglxudz5,365162951,2
nomic109pw73v4j6j99skr4e2p3vsq6wtv4u2ksfl2ew,evmos109pw73v4j6j99skr4e2p3vsq6wtv4u2kwsa7sv,2000000,2
nomic109uggg6yl2vpfw3hkaju968hcvzskea8vx32gv,evmos109uggg6yl2vpfw3hkaju968hcvzskea8jln7pw,100407524,1
nomic109uy83gxacklrjsw30m3f56t5mttw0hdxzffjm,evmos109uy83gxacklrjsw30m3f56t5mttw0hdcmtame,549000000,12
nomic109vk09fn8d2m2sm3vevktj68quuxg4jhmqwz0y,evmos109vk09fn8d2m2sm3vevktj68quuxg4jh9evkxx,20000000,1
nomic109vqtal2xm8v4jm5ceyazcn6rrn9vekmpzz9xm,evmos109vqtal2xm8v4jm5ceyazcn6rrn9vekmlmq30e,327700181,1
nomic109w0y6c0za4zklm86fr6gsgg4aqekc2gk7yzzf,evmos109w0y6c0za4zklm86fr6gsgg4aqekc2gg8xktt,548412110,3
nomic109xffud4u32urkaz0wegccy9mv87238ez9lw6e,evmos109xffud4u32urkaz0wegccy9mv87238euua6nm,6620821,1
nomic109yczrgctxg02zwutdahpeh8j9986f570f464s,evmos109yczrgctxg02zwutdahpeh8j9986f573shwuj,50000000,1
nomic109yvdq0xxa72xqjgrnepd9cgrwhvvs8zhgudkq,evmos109yvdq0xxa72xqjgrnepd9cgrwhvvs8zf37elz,60000000,1
nomic109zhwmae393pm8gwc94yunk3r956hu9jqh2zsr,evmos109zhwmae393pm8gwc94yunk3r956hu9j7wgkep,115902305,2
nomic10a2u8zaruzm0ankczmdn037gvav3d0jel4ajtj,evmos10a2u8zaruzm0ankczmdn037gvav3d0jepvlxzs,37000000,1
nomic10a5g9s0n2dkgyap88e5fjg0z9sctxjruwfnc76,evmos10a5g9s0n2dkgyap88e5fjg0z9sctxjruss3vhc,250000000,2
